feature,mean_abs_shap,experiment,seed,fold
HouseAge,0.05495048870005952,feature_ablation_xgboost_poly2,42,-1
AveRooms,0.1705905301155095,feature_ablation_xgboost_poly2,42,-1
AveBedrms,0.032650280514486714,feature_ablation_xgboost_poly2,42,-1
Population,0.029680264120284097,feature_ablation_xgboost_poly2,42,-1
AveOccup,0.17789512242796118,feature_ablation_xgboost_poly2,42,-1
Latitude,0.7169674879476604,feature_ablation_xgboost_poly2,42,-1
Longitude,0.62078909954324,feature_ablation_xgboost_poly2,42,-1
MedInc,0.36640902064957115,feature_ablation_xgboost_poly2,42,-1
HouseAge,0.0608649621368505,feature_ablation_xgboost_poly2,42,-1
AveRooms,0.154676090916764,feature_ablation_xgboost_poly2,42,-1
AveBedrms,0.03269036648725693,feature_ablation_xgboost_poly2,42,-1
Population,0.031101291324459296,feature_ablation_xgboost_poly2,42,-1
AveOccup,0.18700532683468013,feature_ablation_xgboost_poly2,42,-1
Latitude,0.758700852753268,feature_ablation_xgboost_poly2,42,-1
Longitude,0.6618168702276899,feature_ablation_xgboost_poly2,42,-1
